Timestamp,Source,Speed,Course,Latitude,Longitude,Heading
"2024-04-28 00:02:56",Terr-AIS,2.1,41,1.264025,103.9232,Unknown
"2024-04-27 23:58:47",Terr-AIS,0.2,0,1.263407,103.9218,Unknown
"2024-04-27 23:54:47",Terr-AIS,3.0,241,1.26501,103.9237,Unknown
"2024-04-27 23:52:17",Terr-AIS,0.2,0,1.265018,103.924,Unknown
"2024-04-27 23:49:47",Terr-AIS,0.6,215,1.264707,103.9238,Unknown
"2024-04-27 23:47:18",Terr-AIS,0.7,61,1.264507,103.9235,Unknown
"2024-04-27 23:44:17",Terr-AIS,0.8,271,1.26467,103.9237,Unknown
"2024-04-27 23:41:39",Terr-AIS,1.7,34,1.264612,103.9239,Unknown
"2024-04-27 23:39:09",Terr-AIS,1.2,159,1.264167,103.9235,Unknown
"2024-04-27 23:36:20",Terr-AIS,17.1,68,1.261733,103.9153,Unknown
"2024-04-27 23:32:33",Terr-AIS,15.5,112,1.263327,103.8993,Unknown
"2024-04-27 23:30:33",Terr-AIS,16.1,71,1.2651,103.8908,Unknown
"2024-04-27 23:26:57",Terr-AIS,16.1,109,1.266983,103.8756,Unknown
"2024-04-27 23:24:47",Terr-AIS,8.3,135,1.271212,103.8674,Unknown
"2024-04-27 23:22:16",Terr-AIS,2.3,54,1.26983,103.8639,Unknown
"2024-04-27 23:17:16",Terr-AIS,0.5,321,1.269112,103.8656,Unknown
"2024-04-27 23:10:58",Terr-AIS,0.1,0,1.268968,103.8657,Unknown
"2024-04-27 22:48:25",Terr-AIS,0.0,0,1.268918,103.8656,Unknown
"2024-04-27 22:27:45",Terr-AIS,0.0,0,1.26892,103.8657,Unknown
"2024-04-27 22:04:31",Terr-AIS,0.0,0,1.269035,103.8658,Unknown
"2024-04-27 21:40:24",Terr-AIS,0.0,0,1.26903,103.8658,Unknown
"2024-04-27 21:18:47",Terr-AIS,0.1,0,1.269042,103.8657,Unknown
"2024-04-27 20:57:09",Terr-AIS,0.1,0,1.269017,103.8657,Unknown
"2024-04-27 20:36:39",Terr-AIS,0.0,0,1.269045,103.8657,Unknown
"2024-04-27 20:14:10",Terr-AIS,0.1,0,1.269017,103.8657,Unknown
"2024-04-27 19:53:18",Terr-AIS,0.0,0,1.268992,103.8657,Unknown
"2024-04-27 19:32:47",Terr-AIS,0.0,0,1.269035,103.8657,Unknown
"2024-04-27 19:12:31",Terr-AIS,0.1,0,1.269037,103.8657,Unknown
"2024-04-27 18:52:22",Terr-AIS,0.0,0,1.269052,103.8658,Unknown
"2024-04-27 18:30:58",Terr-AIS,0.1,0,1.269035,103.8658,Unknown
"2024-04-27 18:08:21",Terr-AIS,0.0,0,1.26905,103.8658,Unknown
"2024-04-27 17:45:27",Terr-AIS,0.2,0,1.269005,103.8657,Unknown
"2024-04-27 17:22:13",Terr-AIS,0.0,0,1.269022,103.8657,Unknown
"2024-04-27 17:01:31",Terr-AIS,0.0,0,1.268892,103.8657,Unknown
"2024-04-27 16:40:54",Terr-AIS,0.0,0,1.268953,103.8656,Unknown
"2024-04-27 16:17:26",Terr-AIS,0.0,0,1.268965,103.8656,Unknown
"2024-04-27 15:56:11",Terr-AIS,6.0,193,1.269657,103.8661,Unknown
"2024-04-27 15:53:40",Terr-AIS,15.7,242,1.274775,103.8707,Unknown
"2024-04-27 15:50:41",Terr-AIS,15.8,252,1.27837,103.8832,Unknown
"2024-04-27 15:47:43",Terr-AIS,16.2,257,1.281503,103.896,Unknown
"2024-04-27 15:45:42",Terr-AIS,16.5,258,1.283687,103.905,Unknown
"2024-04-27 15:41:19",Terr-AIS,16.8,255,1.28763,103.9248,Unknown
"2024-04-27 15:38:51",Terr-AIS,16.7,256,1.289188,103.9361,Unknown
"2024-04-27 15:36:19",Terr-AIS,16.6,261,1.29088,103.9477,Unknown
"2024-04-27 15:33:50",Terr-AIS,16.6,265,1.291433,103.9591,Unknown
"2024-04-27 15:29:52",Terr-AIS,16.7,260,1.295587,103.9768,Unknown
"2024-04-27 15:27:02",Terr-AIS,5.4,286,1.295993,103.9884,Unknown
"2024-04-27 15:24:19",Terr-AIS,1.8,267,1.295862,103.989,Unknown
"2024-04-27 15:21:52",Terr-AIS,0.3,0,1.295903,103.989,Unknown
"2024-04-27 15:19:20",Terr-AIS,15.3,82,1.294923,103.9837,Unknown
"2024-04-27 15:16:53",Terr-AIS,15.4,71,1.291555,103.974,Unknown
"2024-04-27 15:14:17",Terr-AIS,14.9,71,1.287457,103.964,Unknown
"2024-04-27 15:11:19",Terr-AIS,14.7,68,1.283135,103.9525,Unknown
"2024-04-27 15:08:04",Terr-AIS,14.9,56,1.277158,103.9405,Unknown
"2024-04-27 15:05:36",Terr-AIS,14.8,68,1.27282,103.9314,Unknown
